Id,SalePrice
2735,134593.37092052028
2736,139510.28493794173
2737,122147.24132470333
2738,136414.34086996227
2739,157168.488682703
2740,139034.16139804252
2741,144949.58090640913
2742,157030.50969996856
2743,152069.72451392675
2744,163239.45480933657
2745,143166.48591730406
2746,139480.41389262263
2747,146171.38288867695
2748,126875.56235903835
2749,132867.6075947343
2750,129982.0288852352
2751,138959.9467646645
2752,178962.32346919144
2753,149215.7748906492
2754,214500.25614077077
2755,137780.83085548982
2756,98359.13768769163
2757,74517.82816332034
2758,93516.45210818817
2759,167990.58344969223
2760,124593.62591298763
2761,143092.12268842116
2762,141906.81806194774
2763,186240.5205318679
2764,144267.15098668955
2765,292225.3984953069
2766,129379.6240145279
2767,89248.64914594944
2768,130048.61996940928
2769,132444.73701738584
2770,141761.64223067785
2771,109813.80537760985
2772,108665.66681866332
2773,168471.08377358754
2774,139248.79175297002
2775,112430.9145398447
2776,140145.60370460828
2777,151608.55758129375
2778,109614.8288544744
2779,123493.32973834634
2780,94595.61885592024
2781,94821.29287229848
2782,97902.36523618727
2783,98999.78231229837
2784,125073.09170493906
2785,139365.6926942963
2786,71267.4914693376
2787,124620.49614171794
2788,75042.63745365341
2789,175344.31812021686
2790,96745.12012804975
2791,114211.23157480579
2792,57522.39682292006
2793,149168.36683083387
2794,101917.52335839756
2795,120467.35074061331
2796,100514.10954760737
2797,185483.6287630908
2798,108801.29470205754
2799,116207.23727587138
2800,68935.50205049955
2801,109999.90679261409
2802,123132.74964270997
2803,155944.45396250742
2804,127157.11947336613
2805,95071.14393355927
2806,81832.35123159744
2807,162222.6522651101
2808,152342.02042735677
2809,131729.47371795776
2810,128973.15070161765
2811,163194.9269067123
2812,166124.76584214927
2813,156193.5874162939
2814,157298.69900440951
2815,99179.14121342833
2816,238532.13532526526
2817,156647.60537072862
2818,130675.41412001343
2819,179546.365751552
2820,138326.9114595352
2821,108902.3027456706
2822,196187.94154238672
2823,319998.7875166186
2824,177445.46847128426
2825,146648.73018391657
2826,134279.5168708701
2827,136499.34345002763
2828,202990.43195869867
2829,217009.94960470556
2830,220996.365379921
2831,176477.8662125548
2832,239390.02170196056
2833,295214.1567598486
2834,214060.82285343748
2835,224588.78421660818
2836,189271.24052384845
2837,153271.9409387776
2838,151457.40551341858
2839,174575.89844967762
2840,203728.44941814418
2841,202604.9423686678
2842,230830.11406551674
2843,148066.30563172224
2844,167509.7229673884
2845,127054.55497313937
2846,209397.67548951326
2847,210850.92611016677
2848,212826.69581465842
2849,197341.4541212215
2850,277510.2748640191
2851,212718.41339567778
2852,230227.8819597844
2853,237599.43423147767
2854,142075.86917277373
2855,203317.56732450292
2856,198635.87375186442
2857,185474.83308070744
2858,204305.84737358213
2859,114872.61179418347
2860,126757.40221675235
2861,119111.2968427591
2862,186072.43330000382
2863,124691.13188531523
2864,240592.37226296618
2865,142088.65870977225
2866,135177.84346060824
2867,103131.07063936422
2868,95261.95371400975
2869,104994.73507531639
2870,120357.04336847865
2871,86819.30780107819
2872,57268.206451796636
2873,97836.68532243319
2874,134946.5433093453
2875,111926.05185989809
2876,167611.30478578433
2877,148531.90708652433
2878,168146.56103540756
2879,132931.71107041388
2880,102859.07697869673
2881,151707.3380794702
2882,172642.9391910552
2883,201161.17188405938
2884,196756.42656212416
2885,187389.70487180242
2886,224621.03190781962
2887,93894.87865114532
2888,143623.61395367497
2889,59064.67686869798
2890,84058.83415485245
2891,134501.21766703326
2892,44448.584097716564
2893,72545.82275597444
2894,52845.359786448375
2895,309588.8402605412
2896,274470.82866040943
2897,203471.07640455317
2898,148542.3066257006
2899,209479.4331322263
2900,157382.24316578498
2901,200767.5752754272
2902,180425.21487293515
2903,323779.3133188114
2904,343310.9898477633
2905,85320.83977925105
2906,202958.7951837395
2907,109198.74491663373
2908,134336.50738151922
2909,146556.09115704265
2910,80781.75729727263
2911,82092.39173196837
2912,147967.91331983276
2913,82525.7179378432
2914,76457.37124984266
2915,83954.39807959716
2916,81988.78897685817
2917,159079.03321857797
2918,112579.06633156973
2919,223746.35532855062
